reportingunitID,reportingunitName,state-county-subunit,last,party,votepct
7119,Rocky Hill,09-003-7119,Biden,Dem,0.559111
7119,Rocky Hill,09-003-7119,Trump,GOP,0.426991
7119,Rocky Hill,09-003-7119,Jorgensen,Lib,0.01024
7119,Rocky Hill,09-003-7119,Hawkins,Grn,0.003657
7120,Roxbury,09-005-7120,Biden,Dem,0.577682
7120,Roxbury,09-005-7120,Trump,GOP,0.406905
7120,Roxbury,09-005-7120,Jorgensen,Lib,0.011097
7120,Roxbury,09-005-7120,Hawkins,Grn,0.004316
7121,Salem,09-011-7121,Trump,GOP,0.492936
7121,Salem,09-011-7121,Biden,Dem,0.490645
7121,Salem,09-011-7121,Jorgensen,Lib,0.010691
7121,Salem,09-011-7121,Hawkins,Grn,0.005727
7122,Salisbury,09-005-7122,Biden,Dem,0.791781
7122,Salisbury,09-005-7122,Trump,GOP,0.196477
7122,Salisbury,09-005-7122,Jorgensen,Lib,0.006654
7122,Salisbury,09-005-7122,Hawkins,Grn,0.005088
7123,Scotland,09-015-7123,Trump,GOP,0.553608
7123,Scotland,09-015-7123,Biden,Dem,0.418557
7123,Scotland,09-015-7123,Jorgensen,Lib,0.023711
7123,Scotland,09-015-7123,Hawkins,Grn,0.004124
7124,Seymour,09-009-7124,Trump,GOP,0.558135
7124,Seymour,09-009-7124,Biden,Dem,0.427066
7124,Seymour,09-009-7124,Jorgensen,Lib,0.010221
7124,Seymour,09-009-7124,Hawkins,Grn,0.004578
7125,Sharon,09-005-7125,Biden,Dem,0.655305
7125,Sharon,09-005-7125,Trump,GOP,0.327974
7125,Sharon,09-005-7125,Jorgensen,Lib,0.010932
7125,Sharon,09-005-7125,Hawkins,Grn,0.005788
7126,Shelton,09-001-7126,Trump,GOP,0.533749
7126,Shelton,09-001-7126,Biden,Dem,0.453773
7126,Shelton,09-001-7126,Jorgensen,Lib,0.008626
7126,Shelton,09-001-7126,Hawkins,Grn,0.003852
7127,Sherman,09-001-7127,Biden,Dem,0.528253
7127,Sherman,09-001-7127,Trump,GOP,0.460616
7127,Sherman,09-001-7127,Jorgensen,Lib,0.009418
7127,Sherman,09-001-7127,Hawkins,Grn,0.001712
7128,Simsbury,09-003-7128,Biden,Dem,0.636853
7128,Simsbury,09-003-7128,Trump,GOP,0.344838
7128,Simsbury,09-003-7128,Jorgensen,Lib,0.013917
7128,Simsbury,09-003-7128,Hawkins,Grn,0.004392
7129,Somers,09-013-7129,Trump,GOP,0.56014
7129,Somers,09-013-7129,Biden,Dem,0.427448
7129,Somers,09-013-7129,Jorgensen,Lib,0.009441
7129,Somers,09-013-7129,Hawkins,Grn,0.002972
7130,Southbury,09-009-7130,Biden,Dem,0.505774
7130,Southbury,09-009-7130,Trump,GOP,0.481909
7130,Southbury,09-009-7130,Jorgensen,Lib,0.009161
7130,Southbury,09-009-7130,Hawkins,Grn,0.003156
7131,Southington,09-003-7131,Trump,GOP,0.504342
7131,Southington,09-003-7131,Biden,Dem,0.481208
7131,Southington,09-003-7131,Jorgensen,Lib,0.010669
7131,Southington,09-003-7131,Hawkins,Grn,0.003781
7132,South Windsor,09-003-7132,Biden,Dem,0.618379
7132,South Windsor,09-003-7132,Trump,GOP,0.362804
7132,South Windsor,09-003-7132,Jorgensen,Lib,0.013597
7132,South Windsor,09-003-7132,Hawkins,Grn,0.00522
7133,Sprague,09-011-7133,Trump,GOP,0.566474
7133,Sprague,09-011-7133,Biden,Dem,0.411689
7133,Sprague,09-011-7133,Jorgensen,Lib,0.016699
7133,Sprague,09-011-7133,Hawkins,Grn,0.005138
7134,Stafford,09-013-7134,Trump,GOP,0.539097
7134,Stafford,09-013-7134,Biden,Dem,0.437539
7134,Stafford,09-013-7134,Jorgensen,Lib,0.018224
7134,Stafford,09-013-7134,Hawkins,Grn,0.00514
7135,Stamford,09-001-7135,Biden,Dem,0.680769
7135,Stamford,09-001-7135,Trump,GOP,0.30711
7135,Stamford,09-001-7135,Jorgensen,Lib,0.00835
7135,Stamford,09-001-7135,Hawkins,Grn,0.003771
7136,Sterling,09-015-7136,Trump,GOP,0.644468
7136,Sterling,09-015-7136,Biden,Dem,0.335081
7136,Sterling,09-015-7136,Jorgensen,Lib,0.01311
7136,Sterling,09-015-7136,Hawkins,Grn,0.007341
7137,Stonington,09-011-7137,Biden,Dem,0.626935
7137,Stonington,09-011-7137,Trump,GOP,0.356662
7137,Stonington,09-011-7137,Jorgensen,Lib,0.013038
7137,Stonington,09-011-7137,Hawkins,Grn,0.003365
7138,Stratford,09-001-7138,Biden,Dem,0.61584
7138,Stratford,09-001-7138,Trump,GOP,0.372987
7138,Stratford,09-001-7138,Jorgensen,Lib,0.006491
7138,Stratford,09-001-7138,Hawkins,Grn,0.004682
7139,Suffield,09-003-7139,Biden,Dem,0.502418
7139,Suffield,09-003-7139,Trump,GOP,0.478466
7139,Suffield,09-003-7139,Jorgensen,Lib,0.016122
7139,Suffield,09-003-7139,Hawkins,Grn,0.002994
7140,Thomaston,09-005-7140,Trump,GOP,0.63283
7140,Thomaston,09-005-7140,Biden,Dem,0.349337
7140,Thomaston,09-005-7140,Jorgensen,Lib,0.014861
7140,Thomaston,09-005-7140,Hawkins,Grn,0.002972
7141,Thompson,09-015-7141,Trump,GOP,0.582929
7141,Thompson,09-015-7141,Biden,Dem,0.397672
7141,Thompson,09-015-7141,Jorgensen,Lib,0.015519
7141,Thompson,09-015-7141,Hawkins,Grn,0.00388
7142,Tolland,09-013-7142,Biden,Dem,0.551378
7142,Tolland,09-013-7142,Trump,GOP,0.429498
7142,Tolland,09-013-7142,Jorgensen,Lib,0.014479
7142,Tolland,09-013-7142,Hawkins,Grn,0.004646
7143,Torrington,09-005-7143,Trump,GOP,0.548124
7143,Torrington,09-005-7143,Biden,Dem,0.432971
7143,Torrington,09-005-7143,Jorgensen,Lib,0.013971
7143,Torrington,09-005-7143,Hawkins,Grn,0.004934
7144,Trumbull,09-001-7144,Biden,Dem,0.556937
7144,Trumbull,09-001-7144,Trump,GOP,0.428718
7144,Trumbull,09-001-7144,Jorgensen,Lib,0.010794
7144,Trumbull,09-001-7144,Hawkins,Grn,0.003551
7145,Union,09-013-7145,Trump,GOP,0.537653
7145,Union,09-013-7145,Biden,Dem,0.436077
7145,Union,09-013-7145,Jorgensen,Lib,0.021016
7145,Union,09-013-7145,Hawkins,Grn,0.005254
7146,Vernon,09-013-7146,Biden,Dem,0.601273
7146,Vernon,09-013-7146,Trump,GOP,0.379765
7146,Vernon,09-013-7146,Jorgensen,Lib,0.014027
7146,Vernon,09-013-7146,Hawkins,Grn,0.004935
7147,Voluntown,09-011-7147,Trump,GOP,0.602362
7147,Voluntown,09-011-7147,Biden,Dem,0.371391
7147,Voluntown,09-011-7147,Jorgensen,Lib,0.020997
7147,Voluntown,09-011-7147,Hawkins,Grn,0.005249
7148,Wallingford,09-009-7148,Biden,Dem,0.52601
7148,Wallingford,09-009-7148,Trump,GOP,0.458939
7148,Wallingford,09-009-7148,Jorgensen,Lib,0.011715
7148,Wallingford,09-009-7148,Hawkins,Grn,0.003336
7149,Warren,09-005-7149,Trump,GOP,0.497354
7149,Warren,09-005-7149,Biden,Dem,0.492063
7149,Warren,09-005-7149,Jorgensen,Lib,0.009524
7149,Warren,09-005-7149,Hawkins,Grn,0.001058
7150,Washington,09-005-7150,Biden,Dem,0.64418
7150,Washington,09-005-7150,Trump,GOP,0.339506
7150,Washington,09-005-7150,Jorgensen,Lib,0.011023
7150,Washington,09-005-7150,Hawkins,Grn,0.005291
7151,Waterbury,09-009-7151,Biden,Dem,0.59764
7151,Waterbury,09-009-7151,Trump,GOP,0.392193
7151,Waterbury,09-009-7151,Jorgensen,Lib,0.006898
7151,Waterbury,09-009-7151,Hawkins,Grn,0.003269
7152,Waterford,09-011-7152,Biden,Dem,0.561764
7152,Waterford,09-011-7152,Trump,GOP,0.416146
7152,Waterford,09-011-7152,Jorgensen,Lib,0.015431
7152,Waterford,09-011-7152,Hawkins,Grn,0.00666
7153,Watertown,09-005-7153,Trump,GOP,0.625372
7153,Watertown,09-005-7153,Biden,Dem,0.361612
7153,Watertown,09-005-7153,Jorgensen,Lib,0.010036
7153,Watertown,09-005-7153,Hawkins,Grn,0.002979
7154,Westbrook,09-007-7154,Biden,Dem,0.530982
7154,Westbrook,09-007-7154,Trump,GOP,0.454398
7154,Westbrook,09-007-7154,Jorgensen,Lib,0.010443
7154,Westbrook,09-007-7154,Hawkins,Grn,0.004177
7155,West Hartford,09-003-7155,Biden,Dem,0.752612
7155,West Hartford,09-003-7155,Trump,GOP,0.232996
7155,West Hartford,09-003-7155,Jorgensen,Lib,0.010449
7155,West Hartford,09-003-7155,Hawkins,Grn,0.003943
7156,West Haven,09-009-7156,Biden,Dem,0.63017
7156,West Haven,09-009-7156,Trump,GOP,0.359478
7156,West Haven,09-009-7156,Jorgensen,Lib,0.006415
7156,West Haven,09-009-7156,Hawkins,Grn,0.003937
7157,Weston,09-001-7157,Biden,Dem,0.725698
7157,Weston,09-001-7157,Trump,GOP,0.25759
7157,Weston,09-001-7157,Jorgensen,Lib,0.012879
7157,Weston,09-001-7157,Hawkins,Grn,0.003833
7158,Westport,09-001-7158,Biden,Dem,0.744664
7158,Westport,09-001-7158,Trump,GOP,0.240954
7158,Westport,09-001-7158,Jorgensen,Lib,0.011757
7158,Westport,09-001-7158,Hawkins,Grn,0.002625
7159,Wethersfield,09-003-7159,Biden,Dem,0.590635
7159,Wethersfield,09-003-7159,Trump,GOP,0.394064
7159,Wethersfield,09-003-7159,Jorgensen,Lib,0.010569
7159,Wethersfield,09-003-7159,Hawkins,Grn,0.004731
7160,Willington,09-013-7160,Biden,Dem,0.523125
7160,Willington,09-013-7160,Trump,GOP,0.451562
7160,Willington,09-013-7160,Jorgensen,Lib,0.019062
7160,Willington,09-013-7160,Hawkins,Grn,0.00625
7161,Wilton,09-001-7161,Biden,Dem,0.65534
7161,Wilton,09-001-7161,Trump,GOP,0.326048
7161,Wilton,09-001-7161,Jorgensen,Lib,0.014428
7161,Wilton,09-001-7161,Hawkins,Grn,0.004183
7162,Winchester,09-005-7162,Trump,GOP,0.545295
7162,Winchester,09-005-7162,Biden,Dem,0.44886
7162,Winchester,09-005-7162,Hawkins,Grn,0.003312
7162,Winchester,09-005-7162,Jorgensen,Lib,0.002533
7163,Windham,09-015-7163,Biden,Dem,0.6429
7163,Windham,09-015-7163,Trump,GOP,0.338406
7163,Windham,09-015-7163,Jorgensen,Lib,0.011384
7163,Windham,09-015-7163,Hawkins,Grn,0.00731
7164,Windsor,09-003-7164,Biden,Dem,0.752927
7164,Windsor,09-003-7164,Trump,GOP,0.233594
7164,Windsor,09-003-7164,Jorgensen,Lib,0.009995
7164,Windsor,09-003-7164,Hawkins,Grn,0.003484
7165,Windsor Locks,09-003-7165,Biden,Dem,0.53433
7165,Windsor Locks,09-003-7165,Trump,GOP,0.449573
7165,Windsor Locks,09-003-7165,Jorgensen,Lib,0.011538
7165,Windsor Locks,09-003-7165,Hawkins,Grn,0.004558
7166,Wolcott,09-009-7166,Trump,GOP,0.65203
7166,Wolcott,09-009-7166,Biden,Dem,0.333367
7166,Wolcott,09-009-7166,Jorgensen,Lib,0.010502
7166,Wolcott,09-009-7166,Hawkins,Grn,0.004101
7167,Woodbridge,09-009-7167,Biden,Dem,0.67166
7167,Woodbridge,09-009-7167,Trump,GOP,0.316495
7167,Woodbridge,09-009-7167,Jorgensen,Lib,0.006445
7167,Woodbridge,09-009-7167,Hawkins,Grn,0.0054
7168,Woodbury,09-005-7168,Trump,GOP,0.502363
7168,Woodbury,09-005-7168,Biden,Dem,0.484982
7168,Woodbury,09-005-7168,Jorgensen,Lib,0.01052
7168,Woodbury,09-005-7168,Hawkins,Grn,0.002134
7169,Woodstock,09-015-7169,Biden,Dem,0.492082
7169,Woodstock,09-015-7169,Trump,GOP,0.486674
7169,Woodstock,09-015-7169,Jorgensen,Lib,0.016802
7169,Woodstock,09-015-7169,Hawkins,Grn,0.004442
22001,Abington,25-023-22001,Biden,Dem,0.540577
22001,Abington,25-023-22001,Trump,GOP,0.439601
22001,Abington,25-023-22001,Jorgensen,Lib,0.015152
22001,Abington,25-023-22001,Hawkins,Grn,0.00467
22002,Acton,25-017-22002,Biden,Dem,0.802211
22002,Acton,25-017-22002,Trump,GOP,0.178502
22002,Acton,25-017-22002,Jorgensen,Lib,0.013942
22002,Acton,25-017-22002,Hawkins,Grn,0.005346
22003,Acushnet,25-005-22003,Trump,GOP,0.543173
22003,Acushnet,25-005-22003,Biden,Dem,0.439822
22003,Acushnet,25-005-22003,Jorgensen,Lib,0.012052
22003,Acushnet,25-005-22003,Hawkins,Grn,0.004953
22004,Adams,25-003-22004,Biden,Dem,0.652684
22004,Adams,25-003-22004,Trump,GOP,0.322057
22004,Adams,25-003-22004,Jorgensen,Lib,0.017366
22004,Adams,25-003-22004,Hawkins,Grn,0.007894
22005,Agawam,25-013-22005,Trump,GOP,0.500589
22005,Agawam,25-013-22005,Biden,Dem,0.483289
22005,Agawam,25-013-22005,Jorgensen,Lib,0.011533
22005,Agawam,25-013-22005,Hawkins,Grn,0.004589
22006,Alford,25-003-22006,Biden,Dem,0.839009
22006,Alford,25-003-22006,Trump,GOP,0.154799
22006,Alford,25-003-22006,Hawkins,Grn,0.003096
22006,Alford,25-003-22006,Jorgensen,Lib,0.003096
22007,Amesbury,25-009-22007,Biden,Dem,0.656286
22007,Amesbury,25-009-22007,Trump,GOP,0.321663
22007,Amesbury,25-009-22007,Jorgensen,Lib,0.016828
22007,Amesbury,25-009-22007,Hawkins,Grn,0.005222
22008,Amherst,25-015-22008,Biden,Dem,0.907613
22008,Amherst,25-015-22008,Trump,GOP,0.073927
22008,Amherst,25-015-22008,Hawkins,Grn,0.010924
22008,Amherst,25-015-22008,Jorgensen,Lib,0.007537
22009,Andover,25-009-22009,Biden,Dem,0.671684
22009,Andover,25-009-22009,Trump,GOP,0.309976
22009,Andover,25-009-22009,Jorgensen,Lib,0.013477
22009,Andover,25-009-22009,Hawkins,Grn,0.004863
22010,Arlington,25-017-22010,Biden,Dem,0.832519
22010,Arlington,25-017-22010,Trump,GOP,0.154082
22010,Arlington,25-017-22010,Jorgensen,Lib,0.00816
22010,Arlington,25-017-22010,Hawkins,Grn,0.00524
22011,Ashburnham,25-027-22011,Biden,Dem,0.533509
22011,Ashburnham,25-027-22011,Trump,GOP,0.438108
22011,Ashburnham,25-027-22011,Jorgensen,Lib,0.022865
22011,Ashburnham,25-027-22011,Hawkins,Grn,0.005519
22012,Ashby,25-017-22012,Trump,GOP,0.498763
22012,Ashby,25-017-22012,Biden,Dem,0.473033
22012,Ashby,25-017-22012,Jorgensen,Lib,0.020287
22012,Ashby,25-017-22012,Hawkins,Grn,0.007917
22013,Ashfield,25-011-22013,Biden,Dem,0.817284
22013,Ashfield,25-011-22013,Trump,GOP,0.148148
22013,Ashfield,25-011-22013,Jorgensen,Lib,0.024691
22013,Ashfield,25-011-22013,Hawkins,Grn,0.009877
22014,Ashland,25-017-22014,Biden,Dem,0.699732
22014,Ashland,25-017-22014,Trump,GOP,0.281118
22014,Ashland,25-017-22014,Jorgensen,Lib,0.01465
22014,Ashland,25-017-22014,Hawkins,Grn,0.0045
22015,Athol,25-027-22015,Biden,Dem,0.494606
22015,Athol,25-027-22015,Trump,GOP,0.471567
22015,Athol,25-027-22015,Jorgensen,Lib,0.023405
22015,Athol,25-027-22015,Hawkins,Grn,0.010422
22016,Attleboro,25-005-22016,Biden,Dem,0.582434
22016,Attleboro,25-005-22016,Trump,GOP,0.39531
22016,Attleboro,25-005-22016,Jorgensen,Lib,0.015903
22016,Attleboro,25-005-22016,Hawkins,Grn,0.006353
22017,Auburn,25-027-22017,Biden,Dem,0.552878
22017,Auburn,25-027-22017,Trump,GOP,0.42361
22017,Auburn,25-027-22017,Jorgensen,Lib,0.017019
22017,Auburn,25-027-22017,Hawkins,Grn,0.006493
22018,Avon,25-021-22018,Biden,Dem,0.59561
22018,Avon,25-021-22018,Trump,GOP,0.383185
22018,Avon,25-021-22018,Jorgensen,Lib,0.013393
22018,Avon,25-021-22018,Hawkins,Grn,0.007812
22019,Ayer,25-017-22019,Biden,Dem,0.636561
22019,Ayer,25-017-22019,Trump,GOP,0.333695
22019,Ayer,25-017-22019,Jorgensen,Lib,0.024099
22019,Ayer,25-017-22019,Hawkins,Grn,0.005645
22020,Barnstable,25-001-22020,Biden,Dem,0.580628
22020,Barnstable,25-001-22020,Trump,GOP,0.402648
22020,Barnstable,25-001-22020,Jorgensen,Lib,0.012851
22020,Barnstable,25-001-22020,Hawkins,Grn,0.003873
22021,Barre,25-027-22021,Biden,Dem,0.488076
22021,Barre,25-027-22021,Trump,GOP,0.484261
22021,Barre,25-027-22021,Jorgensen,Lib,0.021622
22021,Barre,25-027-22021,Hawkins,Grn,0.006041
22022,Becket,25-003-22022,Biden,Dem,0.634535
22022,Becket,25-003-22022,Trump,GOP,0.346186
22022,Becket,25-003-22022,Jorgensen,Lib,0.01425
22022,Becket,25-003-22022,Hawkins,Grn,0.005029
22023,Bedford,25-017-22023,Biden,Dem,0.733015
22023,Bedford,25-017-22023,Trump,GOP,0.247671
22023,Bedford,25-017-22023,Jorgensen,Lib,0.014315
22023,Bedford,25-017-22023,Hawkins,Grn,0.004999
22024,Belchertown,25-015-22024,Biden,Dem,0.614558
22024,Belchertown,25-015-22024,Trump,GOP,0.36302
22024,Belchertown,25-015-22024,Jorgensen,Lib,0.01533
22024,Belchertown,25-015-22024,Hawkins,Grn,0.007091
22025,Bellingham,25-021-22025,Biden,Dem,0.529466
22025,Bellingham,25-021-22025,Trump,GOP,0.447267
22025,Bellingham,25-021-22025,Jorgensen,Lib,0.016358
22025,Bellingham,25-021-22025,Hawkins,Grn,0.006909
22026,Belmont,25-017-22026,Biden,Dem,0.786871
22026,Belmont,25-017-22026,Trump,GOP,0.193849
22026,Belmont,25-017-22026,Jorgensen,Lib,0.012001
22026,Belmont,25-017-22026,Hawkins,Grn,0.007279
22027,Berkley,25-005-22027,Trump,GOP,0.549426
22027,Berkley,25-005-22027,Biden,Dem,0.430559
22027,Berkley,25-005-22027,Jorgensen,Lib,0.015133
22027,Berkley,25-005-22027,Hawkins,Grn,0.004882
22028,Berlin,25-027-22028,Biden,Dem,0.609216
22028,Berlin,25-027-22028,Trump,GOP,0.361542
22028,Berlin,25-027-22028,Jorgensen,Lib,0.021267
22028,Berlin,25-027-22028,Hawkins,Grn,0.007975
22029,Bernardston,25-011-22029,Biden,Dem,0.666182
22029,Bernardston,25-011-22029,Trump,GOP,0.307636
22029,Bernardston,25-011-22029,Jorgensen,Lib,0.020364
22029,Bernardston,25-011-22029,Hawkins,Grn,0.005818
22030,Beverly,25-009-22030,Biden,Dem,0.684774
22030,Beverly,25-009-22030,Trump,GOP,0.295384
22030,Beverly,25-009-22030,Jorgensen,Lib,0.015374
22030,Beverly,25-009-22030,Hawkins,Grn,0.004469
22031,Billerica,25-017-22031,Biden,Dem,0.54329
22031,Billerica,25-017-22031,Trump,GOP,0.437429
22031,Billerica,25-017-22031,Jorgensen,Lib,0.014675
22031,Billerica,25-017-22031,Hawkins,Grn,0.004606
22032,Blackstone,25-027-22032,Trump,GOP,0.500098
22032,Blackstone,25-027-22032,Biden,Dem,0.478609
22032,Blackstone,25-027-22032,Jorgensen,Lib,0.016019
22032,Blackstone,25-027-22032,Hawkins,Grn,0.005274
22033,Blandford,25-013-22033,Trump,GOP,0.585806
22033,Blandford,25-013-22033,Biden,Dem,0.396129
22033,Blandford,25-013-22033,Jorgensen,Lib,0.016774
22033,Blandford,25-013-22033,Hawkins,Grn,0.00129
22034,Bolton,25-027-22034,Biden,Dem,0.672249
22034,Bolton,25-027-22034,Trump,GOP,0.30303
22034,Bolton,25-027-22034,Jorgensen,Lib,0.019936
22034,Bolton,25-027-22034,Hawkins,Grn,0.004785
22035,Boston,25-025-22035,Biden,Dem,0.830571
22035,Boston,25-025-22035,Trump,GOP,0.155443
22035,Boston,25-025-22035,Jorgensen,Lib,0.008907
22035,Boston,25-025-22035,Hawkins,Grn,0.005078
22036,Bourne,25-001-22036,Biden,Dem,0.540986
22036,Bourne,25-001-22036,Trump,GOP,0.441857
22036,Bourne,25-001-22036,Jorgensen,Lib,0.012267
22036,Bourne,25-001-22036,Hawkins,Grn,0.00489
22037,Boxborough,25-017-22037,Biden,Dem,0.743597
22037,Boxborough,25-017-22037,Trump,GOP,0.231381
22037,Boxborough,25-017-22037,Jorgensen,Lib,0.018546
22037,Boxborough,25-017-22037,Hawkins,Grn,0.006476
22038,Boxford,25-009-22038,Biden,Dem,0.566315
22038,Boxford,25-009-22038,Trump,GOP,0.412609
22038,Boxford,25-009-22038,Jorgensen,Lib,0.016897
22038,Boxford,25-009-22038,Hawkins,Grn,0.004179
22039,Boylston,25-027-22039,Biden,Dem,0.572256
22039,Boylston,25-027-22039,Trump,GOP,0.401829
22039,Boylston,25-027-22039,Jorgensen,Lib,0.021341
22039,Boylston,25-027-22039,Hawkins,Grn,0.004573
22040,Braintree,25-021-22040,Biden,Dem,0.581681
22040,Braintree,25-021-22040,Trump,GOP,0.403284
22040,Braintree,25-021-22040,Jorgensen,Lib,0.0107
22040,Braintree,25-021-22040,Hawkins,Grn,0.004335
22041,Brewster,25-001-22041,Biden,Dem,0.665948
22041,Brewster,25-001-22041,Trump,GOP,0.315179
22041,Brewster,25-001-22041,Jorgensen,Lib,0.01375
22041,Brewster,25-001-22041,Hawkins,Grn,0.005123
22042,Bridgewater,25-023-22042,Biden,Dem,0.528312
22042,Bridgewater,25-023-22042,Trump,GOP,0.451622
22042,Bridgewater,25-023-22042,Jorgensen,Lib,0.015118
22042,Bridgewater,25-023-22042,Hawkins,Grn,0.004948
22043,Brimfield,25-013-22043,Trump,GOP,0.516227
22043,Brimfield,25-013-22043,Biden,Dem,0.459974
22043,Brimfield,25-013-22043,Jorgensen,Lib,0.019039
22043,Brimfield,25-013-22043,Hawkins,Grn,0.00476
22044,Brockton,25-023-22044,Biden,Dem,0.762515
22044,Brockton,25-023-22044,Trump,GOP,0.224783
22044,Brockton,25-023-22044,Jorgensen,Lib,0.009003
22044,Brockton,25-023-22044,Hawkins,Grn,0.003699
22045,Brookfield,25-027-22045,Trump,GOP,0.514146
22045,Brookfield,25-027-22045,Biden,Dem,0.461463
22045,Brookfield,25-027-22045,Jorgensen,Lib,0.016585
22045,Brookfield,25-027-22045,Hawkins,Grn,0.007805
22046,Brookline,25-021-22046,Biden,Dem,0.876966
22046,Brookline,25-021-22046,Trump,GOP,0.110404
22046,Brookline,25-021-22046,Jorgensen,Lib,0.007849
22046,Brookline,25-021-22046,Hawkins,Grn,0.004781
22047,Buckland,25-011-22047,Biden,Dem,0.747687
22047,Buckland,25-011-22047,Trump,GOP,0.225399
22047,Buckland,25-011-22047,Jorgensen,Lib,0.015139
22047,Buckland,25-011-22047,Hawkins,Grn,0.011775
22048,Burlington,25-017-22048,Biden,Dem,0.618057
22048,Burlington,25-017-22048,Trump,GOP,0.364148
22048,Burlington,25-017-22048,Jorgensen,Lib,0.012823
22048,Burlington,25-017-22048,Hawkins,Grn,0.004972
22049,Cambridge,25-017-22049,Biden,Dem,0.921132
22049,Cambridge,25-017-22049,Trump,GOP,0.064529
22049,Cambridge,25-017-22049,Jorgensen,Lib,0.007243
22049,Cambridge,25-017-22049,Hawkins,Grn,0.007096
22050,Canton,25-021-22050,Biden,Dem,0.639085
22050,Canton,25-021-22050,Trump,GOP,0.344075
22050,Canton,25-021-22050,Jorgensen,Lib,0.012959
22050,Canton,25-021-22050,Hawkins,Grn,0.003881
22051,Carlisle,25-017-22051,Biden,Dem,0.767017
22051,Carlisle,25-017-22051,Trump,GOP,0.21223
22051,Carlisle,25-017-22051,Jorgensen,Lib,0.016049
22051,Carlisle,25-017-22051,Hawkins,Grn,0.004704
22052,Carver,25-023-22052,Trump,GOP,0.506725
22052,Carver,25-023-22052,Biden,Dem,0.473897
22052,Carver,25-023-22052,Jorgensen,Lib,0.013883
22052,Carver,25-023-22052,Hawkins,Grn,0.005495
22053,Charlemont,25-011-22053,Biden,Dem,0.66218
22053,Charlemont,25-011-22053,Trump,GOP,0.316285
22053,Charlemont,25-011-22053,Jorgensen,Lib,0.016151
22053,Charlemont,25-011-22053,Hawkins,Grn,0.005384
22054,Charlton,25-027-22054,Trump,GOP,0.510199
22054,Charlton,25-027-22054,Biden,Dem,0.464705
22054,Charlton,25-027-22054,Jorgensen,Lib,0.019533
22054,Charlton,25-027-22054,Hawkins,Grn,0.005563
22055,Chatham,25-001-22055,Biden,Dem,0.617203
22055,Chatham,25-001-22055,Trump,GOP,0.364323
22055,Chatham,25-001-22055,Jorgensen,Lib,0.013905
22055,Chatham,25-001-22055,Hawkins,Grn,0.004569
22056,Chelmsford,25-017-22056,Biden,Dem,0.625382
22056,Chelmsford,25-017-22056,Trump,GOP,0.351943
22056,Chelmsford,25-017-22056,Jorgensen,Lib,0.017905
22056,Chelmsford,25-017-22056,Hawkins,Grn,0.004769
22057,Chelsea,25-025-22057,Biden,Dem,0.774895
22057,Chelsea,25-025-22057,Trump,GOP,0.210471
22057,Chelsea,25-025-22057,Jorgensen,Lib,0.009122
22057,Chelsea,25-025-22057,Hawkins,Grn,0.005511
22058,Cheshire,25-003-22058,Biden,Dem,0.580879
22058,Cheshire,25-003-22058,Trump,GOP,0.400517
22058,Cheshire,25-003-22058,Jorgensen,Lib,0.018605
22058,Cheshire,25-003-22058,Hawkins,Grn,0.0
22059,Chester,25-013-22059,Trump,GOP,0.557796
22059,Chester,25-013-22059,Biden,Dem,0.420699
22059,Chester,25-013-22059,Jorgensen,Lib,0.018817
22059,Chester,25-013-22059,Hawkins,Grn,0.002688
22060,Chesterfield,25-015-22060,Biden,Dem,0.621951
22060,Chesterfield,25-015-22060,Trump,GOP,0.35
22060,Chesterfield,25-015-22060,Jorgensen,Lib,0.017073
22060,Chesterfield,25-015-22060,Hawkins,Grn,0.010976
22061,Chicopee,25-013-22061,Biden,Dem,0.564083
22061,Chicopee,25-013-22061,Trump,GOP,0.413707
22061,Chicopee,25-013-22061,Jorgensen,Lib,0.015442
22061,Chicopee,25-013-22061,Hawkins,Grn,0.006768
22062,Chilmark,25-007-22062,Biden,Dem,0.869945
22062,Chilmark,25-007-22062,Trump,GOP,0.121311
22062,Chilmark,25-007-22062,Jorgensen,Lib,0.005464
22062,Chilmark,25-007-22062,Hawkins,Grn,0.003279
22063,Clarksburg,25-003-22063,Biden,Dem,0.590081
22063,Clarksburg,25-003-22063,Trump,GOP,0.394737
22063,Clarksburg,25-003-22063,Jorgensen,Lib,0.013158
22063,Clarksburg,25-003-22063,Hawkins,Grn,0.002024
22064,Clinton,25-027-22064,Biden,Dem,0.602106
22064,Clinton,25-027-22064,Trump,GOP,0.370665
22064,Clinton,25-027-22064,Jorgensen,Lib,0.020293
22064,Clinton,25-027-22064,Hawkins,Grn,0.006936
22065,Cohasset,25-021-22065,Biden,Dem,0.684754
